1992,1,0
1992,2,1
1992,3,6
1992,4,3
1992,5,3
1992,6,5
1992,7,0
1992,8,5
1992,9,5
1992,10,2
1992,11,0
1992,12,0
1993,1,0
1993,2,0
1993,3,1
1993,4,2
1993,5,0
1993,6,2
1993,7,1
1993,8,1
1993,9,1
1993,10,2
1993,11,1
1993,12,0
1994,1,0
1994,2,0
1994,3,5
1994,4,4
1994,5,0
1994,6,4
1994,7,14
1994,8,24
1994,9,13
1994,10,2
1994,11,0
1994,12,0
1995,1,0
1995,2,1
1995,3,2
1995,4,3
1995,5,0
1995,6,3
1995,7,5
1995,8,5
1995,9,3
1995,10,1
1995,11,0
1995,12,0
1996,1,0
1996,2,0
1996,3,1
1996,4,1
1996,5,1
1996,6,4
1996,7,11
1996,8,22
1996,9,4
1996,10,2
1996,11,0
1996,12,0
1997,1,0
1997,2,0
1997,3,0
1997,4,2
1997,5,0
1997,6,2
1997,7,5
1997,8,2
1997,9,3
1997,10,0
1997,11,0
1997,12,0
1998,1,0
1998,2,0
1998,3,1
1998,4,1
1998,5,4
1998,6,0
1998,7,5
1998,8,16
1998,9,11
1998,10,0
1998,11,0
1998,12,0
1999,1,0
1999,2,0
1999,3,5
1999,4,7
1999,5,2
1999,6,1
1999,7,8
1999,8,10
1999,9,3
1999,10,8
1999,11,0
1999,12,2
2000,1,0
2000,2,0
2000,3,4
2000,4,2
2000,5,4
2000,6,1
2000,7,34
2000,8,41
2000,9,7
2000,10,0
2000,11,1
2000,12,0
2001,1,0
2001,2,0
2001,3,1
2001,4,1
2001,5,6
2001,6,4
2001,7,8
2001,8,5
2001,9,7
2001,10,1
2001,11,2
2001,12,0
2002,1,0
2002,2,2
2002,3,1
2002,4,6
2002,5,2
2002,6,2
2002,7,5
2002,8,6
2002,9,3
2002,10,0
2002,11,0
2002,12,1
2003,1,0
2003,2,0
2003,3,1
2003,4,2
2003,5,2
2003,6,1
2003,7,22
2003,8,45
2003,9,2
2003,10,4
2003,11,0
2003,12,1
2004,1,0
2004,2,0
2004,3,1
2004,4,4
2004,5,6
2004,6,0
2004,7,2
2004,8,4
2004,9,0
2004,10,0
2004,11,0
2004,12,1
2005,1,2
2005,2,1
2005,3,2
2005,4,2
2005,5,1
2005,6,2
2005,7,4
2005,8,26
2005,9,5
2005,10,0
2005,11,0
2005,12,0
2006,1,1
2006,2,0
2006,3,0
2006,4,4
2006,5,4
2006,6,2
2006,7,33
2006,8,26
2006,9,3
2006,10,1
2006,11,2
2006,12,0
2007,1,0
2007,2,0
2007,3,0
2007,4,5
2007,5,3
2007,6,2
2007,7,29
2007,8,15
2007,9,0
2007,10,1
2007,11,2
2007,12,0
2008,1,0
2008,2,0
2008,3,7
2008,4,6
2008,5,2
2008,6,2
2008,7,13
2008,8,13
2008,9,2
2008,10,1
2008,11,0
2008,12,0
2009,1,2
2009,2,0
2009,3,0
2009,4,3
2009,5,2
2009,6,2
2009,7,9
2009,8,4
2009,9,7
2009,10,0
2009,11,0
2009,12,0
2010,1,0
2010,2,0
2010,3,2
2010,4,2
2010,5,1
2010,6,0
2010,7,5
2010,8,5
2010,9,1
2010,10,1
2010,11,0
2010,12,0
2011,1,2
2011,2,0
2011,3,0
2011,4,1
2011,5,1
2011,6,0
2011,7,5
2011,8,15
2011,9,2
2011,10,1
2011,11,0
2011,12,0
2012,1,0
2012,2,1
2012,3,4
2012,4,0
2012,5,0
2012,6,9
2012,7,26
2012,8,18
2012,9,10
2012,10,1
2012,11,0
2012,12,0
2013,1,0
2013,2,0
2013,3,4
2013,4,3
2013,5,2
2013,6,1
2013,7,7
2013,8,9
2013,9,1
2013,10,0
2013,11,0
2013,12,0
2014,1,0
2014,2,0
2014,3,0
2014,4,9
2014,5,2
2014,6,0
2014,7,5
2014,8,8
2014,9,0
2014,10,1
2014,11,0
2014,12,0
2015,1,0
2015,2,0
2015,3,4
2015,4,1
2015,5,0
2015,6,2
2015,7,12
2015,8,29
2015,9,0
2015,10,1
2015,11,0
2015,12,0
