1992,1,0
1992,2,4
1992,3,5
1992,4,3
1992,5,1
1992,6,2
1992,7,3
1992,8,2
1992,9,10
1992,10,31
1992,11,0
1992,12,2
1993,1,3
1993,2,5
1993,3,14
1993,4,3
1993,5,2
1993,6,3
1993,7,3
1993,8,13
1993,9,12
1993,10,7
1993,11,4
1993,12,4
1994,1,1
1994,2,5
1994,3,4
1994,4,4
1994,5,0
1994,6,2
1994,7,7
1994,8,4
1994,9,6
1994,10,6
1994,11,2
1994,12,2
1995,1,18
1995,2,10
1995,3,4
1995,4,1
1995,5,3
1995,6,4
1995,7,6
1995,8,10
1995,9,15
1995,10,14
1995,11,16
1995,12,8
1996,1,5
1996,2,49
1996,3,23
1996,4,24
1996,5,8
1996,6,7
1996,7,8
1996,8,5
1996,9,2
1996,10,2
1996,11,2
1996,12,2
1997,1,2
1997,2,1
1997,3,2
1997,4,1
1997,5,2
1997,6,0
1997,7,8
1997,8,4
1997,9,10
1997,10,3
1997,11,0
1997,12,1
1998,1,3
1998,2,1
1998,3,5
1998,4,3
1998,5,9
1998,6,16
1998,7,29
1998,8,23
1998,9,10
1998,10,1
1998,11,1
1998,12,0
1999,1,18
1999,2,2
1999,3,3
1999,4,1
1999,5,1
1999,6,1
1999,7,3
1999,8,18
1999,9,13
1999,10,12
1999,11,20
1999,12,9
2000,1,3
2000,2,14
2000,3,3
2000,4,1
2000,5,2
2000,6,1
2000,7,15
2000,8,29
2000,9,18
2000,10,6
2000,11,0
2000,12,4
2001,1,6
2001,2,4
2001,3,2
2001,4,5
2001,5,5
2001,6,4
2001,7,6
2001,8,8
2001,9,0
2001,10,1
2001,11,1
2001,12,0
2002,1,5
2002,2,10
2002,3,12
2002,4,1
2002,5,4
2002,6,3
2002,7,3
2002,8,11
2002,9,7
2002,10,0
2002,11,3
2002,12,3
2003,1,8
2003,2,4
2003,3,4
2003,4,7
2003,5,4
2003,6,5
2003,7,4
2003,8,14
2003,9,4
2003,10,5
2003,11,2
2003,12,8
2004,1,12
2004,2,5
2004,3,6
2004,4,3
2004,5,0
2004,6,2
2004,7,3
2004,8,4
2004,9,11
2004,10,4
2004,11,1
2004,12,5
2005,1,171
2005,2,8
2005,3,8
2005,4,16
2005,5,8
2005,6,28
2005,7,46
2005,8,22
2005,9,34
2005,10,33
2005,11,26
2005,12,97
2006,1,16
2006,2,105
2006,3,127
2006,4,69
2006,5,47
2006,6,66
2006,7,71
2006,8,62
2006,9,21
2006,10,15
2006,11,13
2006,12,16
2007,1,121
2007,2,37
2007,3,41
2007,4,6
2007,5,8
2007,6,7
2007,7,4
2007,8,7
2007,9,11
2007,10,31
2007,11,16
2007,12,42
2008,1,91
2008,2,98
2008,3,99
2008,4,53
2008,5,34
2008,6,84
2008,7,87
2008,8,45
2008,9,28
2008,10,39
2008,11,35
2008,12,48
2009,1,41
2009,2,90
2009,3,76
2009,4,73
2009,5,26
2009,6,46
2009,7,51
2009,8,43
2009,9,21
2009,10,8
2009,11,6
2009,12,10
2010,1,69
2010,2,18
2010,3,34
2010,4,21
2010,5,24
2010,6,35
2010,7,15
2010,8,50
2010,9,24
2010,10,56
2010,11,28
2010,12,44
2011,1,25
2011,2,81
2011,3,92
2011,4,102
2011,5,62
2011,6,95
2011,7,93
2011,8,122
2011,9,104
2011,10,31
2011,11,22
2011,12,10
2012,1,21
2012,2,8
2012,3,25
2012,4,18
2012,5,29
2012,6,32
2012,7,49
2012,8,41
2012,9,29
2012,10,10
2012,11,13
2012,12,11
2013,1,45
2013,2,29
2013,3,48
2013,4,18
2013,5,16
2013,6,38
2013,7,54
2013,8,52
2013,9,25
2013,10,9
2013,11,5
2013,12,4
2014,1,30
2014,2,26
2014,3,34
2014,4,26
2014,5,28
2014,6,18
2014,7,19
2014,8,28
2014,9,23
2014,10,16
2014,11,12
2014,12,5
2015,1,2
2015,2,25
2015,3,14
2015,4,11
2015,5,5
2015,6,12
2015,7,25
2015,8,55
2015,9,46
2015,10,46
2015,11,7
2015,12,6
