1992,1,13
1992,2,57
1992,3,52
1992,4,30
1992,5,29
1992,6,4
1992,7,3
1992,8,2
1992,9,6
1992,10,15
1992,11,6
1992,12,11
1993,1,24
1993,2,44
1993,3,46
1993,4,16
1993,5,3
1993,6,6
1993,7,3
1993,8,3
1993,9,15
1993,10,14
1993,11,12
1993,12,14
1994,1,9
1994,2,31
1994,3,52
1994,4,18
1994,5,4
1994,6,2
1994,7,5
1994,8,3
1994,9,7
1994,10,6
1994,11,7
1994,12,7
1995,1,19
1995,2,42
1995,3,30
1995,4,18
1995,5,2
1995,6,6
1995,7,7
1995,8,10
1995,9,39
1995,10,33
1995,11,8
1995,12,9
1996,1,10
1996,2,61
1996,3,57
1996,4,27
1996,5,9
1996,6,1
1996,7,7
1996,8,4
1996,9,2
1996,10,8
1996,11,4
1996,12,7
1997,1,3
1997,2,16
1997,3,29
1997,4,14
1997,5,7
1997,6,0
1997,7,3
1997,8,1
1997,9,16
1997,10,24
1997,11,1
1997,12,3
1998,1,22
1998,2,17
1998,3,36
1998,4,12
1998,5,15
1998,6,21
1998,7,11
1998,8,12
1998,9,10
1998,10,23
1998,11,7
1998,12,4
1999,1,3
1999,2,18
1999,3,25
1999,4,23
1999,5,18
1999,6,6
1999,7,6
1999,8,28
1999,9,47
1999,10,19
1999,11,29
1999,12,29
2000,1,10
2000,2,2
2000,3,1
2000,4,0
2000,5,0
2000,6,0
2000,7,24
2000,8,44
2000,9,42
2000,10,32
2000,11,1
2000,12,6
2001,1,10
2001,2,22
2001,3,20
2001,4,21
2001,5,15
2001,6,3
2001,7,6
2001,8,1
2001,9,2
2001,10,4
2001,11,21
2001,12,8
2002,1,18
2002,2,40
2002,3,35
2002,4,9
2002,5,4
2002,6,5
2002,7,0
2002,8,2
2002,9,9
2002,10,0
2002,11,1
2002,12,3
2003,1,16
2003,2,7
2003,3,14
2003,4,14
2003,5,3
2003,6,0
2003,7,0
2003,8,2
2003,9,3
2003,10,7
2003,11,12
2003,12,13
2004,1,9
2004,2,14
2004,3,49
2004,4,17
2004,5,4
2004,6,1
2004,7,0
2004,8,4
2004,9,8
2004,10,5
2004,11,0
2004,12,8
2005,1,36
2005,2,10
2005,3,27
2005,4,3
2005,5,7
2005,6,4
2005,7,1
2005,8,6
2005,9,11
2005,10,44
2005,11,24
2005,12,20
2006,1,3
2006,2,8
2006,3,70
2006,4,38
2006,5,12
2006,6,31
2006,7,15
2006,8,13
2006,9,21
2006,10,15
2006,11,4
2006,12,8
2007,1,5
2007,2,29
2007,3,55
2007,4,14
2007,5,8
2007,6,12
2007,7,0
2007,8,0
2007,9,0
2007,10,1
2007,11,0
2007,12,0
2008,1,8
2008,2,17
2008,3,41
2008,4,8
2008,5,8
2008,6,2
2008,7,1
2008,8,3
2008,9,0
2008,10,7
2008,11,9
2008,12,5
2009,1,9
2009,2,29
2009,3,38
2009,4,5
2009,5,1
2009,6,13
2009,7,4
2009,8,1
2009,9,2
2009,10,0
2009,11,0
2009,12,0
2010,1,6
2010,2,9
2010,3,36
2010,4,14
2010,5,2
2010,6,0
2010,7,1
2010,8,2
2010,9,17
2010,10,30
2010,11,1
2010,12,12
2011,1,8
2011,2,15
2011,3,8
2011,4,4
2011,5,5
2011,6,17
2011,7,2
2011,8,0
2011,9,0
2011,10,2
2011,11,0
2011,12,0
2012,1,3
2012,2,6
2012,3,11
2012,4,4
2012,5,2
2012,6,14
2012,7,5
2012,8,0
2012,9,2
2012,10,1
2012,11,5
2012,12,2
2013,1,22
2013,2,4
2013,3,32
2013,4,5
2013,5,3
2013,6,2
2013,7,1
2013,8,1
2013,9,6
2013,10,3
2013,11,3
2013,12,3
2014,1,18
2014,2,9
2014,3,26
2014,4,4
2014,5,4
2014,6,1
2014,7,4
2014,8,2
2014,9,3
2014,10,7
2014,11,15
2014,12,6
2015,1,2
2015,2,26
2015,3,4
2015,4,2
2015,5,3
2015,6,1
2015,7,5
2015,8,6
2015,9,12
2015,10,26
2015,11,1
2015,12,0
