1992,1,0
1992,2,1
1992,3,0
1992,4,0
1992,5,0
1992,6,0
1992,7,0
1992,8,0
1992,9,0
1992,10,0
1992,11,1
1992,12,0
1993,1,0
1993,2,1
1993,3,2
1993,4,1
1993,5,0
1993,6,0
1993,7,3
1993,8,0
1993,9,0
1993,10,0
1993,11,0
1993,12,0
1994,1,0
1994,2,1
1994,3,1
1994,4,1
1994,5,0
1994,6,0
1994,7,0
1994,8,0
1994,9,0
1994,10,0
1994,11,0
1994,12,0
1995,1,1
1995,2,2
1995,3,0
1995,4,0
1995,5,0
1995,6,0
1995,7,0
1995,8,4
1995,9,0
1995,10,0
1995,11,1
1995,12,2
1996,1,2
1996,2,7
1996,3,2
1996,4,3
1996,5,0
1996,6,0
1996,7,0
1996,8,0
1996,9,0
1996,10,0
1996,11,0
1996,12,0
1997,1,1
1997,2,3
1997,3,12
1997,4,5
1997,5,2
1997,6,0
1997,7,1
1997,8,3
1997,9,4
1997,10,4
1997,11,2
1997,12,1
1998,1,3
1998,2,2
1998,3,6
1998,4,10
1998,5,0
1998,6,6
1998,7,13
1998,8,4
1998,9,15
1998,10,1
1998,11,1
1998,12,0
1999,1,11
1999,2,9
1999,3,13
1999,4,3
1999,5,2
1999,6,0
1999,7,4
1999,8,18
1999,9,21
1999,10,14
1999,11,18
1999,12,3
2000,1,3
2000,2,8
2000,3,10
2000,4,15
2000,5,0
2000,6,1
2000,7,4
2000,8,31
2000,9,32
2000,10,7
2000,11,1
2000,12,0
2001,1,6
2001,2,4
2001,3,7
2001,4,9
2001,5,7
2001,6,3
2001,7,6
2001,8,8
2001,9,2
2001,10,3
2001,11,4
2001,12,0
2002,1,5
2002,2,7
2002,3,2
2002,4,8
2002,5,0
2002,6,1
2002,7,1
2002,8,4
2002,9,2
2002,10,2
2002,11,9
2002,12,3
2003,1,2
2003,2,7
2003,3,16
2003,4,26
2003,5,2
2003,6,0
2003,7,3
2003,8,6
2003,9,1
2003,10,3
2003,11,7
2003,12,4
2004,1,4
2004,2,4
2004,3,14
2004,4,12
2004,5,1
2004,6,0
2004,7,0
2004,8,4
2004,9,19
2004,10,2
2004,11,0
2004,12,1
2005,1,12
2005,2,2
2005,3,17
2005,4,10
2005,5,2
2005,6,6
2005,7,10
2005,8,13
2005,9,17
2005,10,6
2005,11,9
2005,12,20
2006,1,6
2006,2,13
2006,3,23
2006,4,14
2006,5,3
2006,6,4
2006,7,9
2006,8,15
2006,9,8
2006,10,3
2006,11,2
2006,12,4
2007,1,6
2007,2,19
2007,3,19
2007,4,9
2007,5,3
2007,6,1
2007,7,0
2007,8,23
2007,9,3
2007,10,1
2007,11,2
2007,12,2
2008,1,17
2008,2,7
2008,3,8
2008,4,2
2008,5,2
2008,6,0
2008,7,11
2008,8,7
2008,9,4
2008,10,1
2008,11,2
2008,12,6
2009,1,0
2009,2,8
2009,3,14
2009,4,3
2009,5,0
2009,6,3
2009,7,4
2009,8,1
2009,9,0
2009,10,1
2009,11,1
2009,12,0
2010,1,2
2010,2,2
2010,3,27
2010,4,13
2010,5,1
2010,6,3
2010,7,5
2010,8,19
2010,9,16
2010,10,16
2010,11,9
2010,12,5
2011,1,7
2011,2,10
2011,3,16
2011,4,9
2011,5,4
2011,6,7
2011,7,19
2011,8,21
2011,9,20
2011,10,12
2011,11,0
2011,12,1
2012,1,1
2012,2,6
2012,3,9
2012,4,4
2012,5,8
2012,6,23
2012,7,26
2012,8,20
2012,9,5
2012,10,0
2012,11,8
2012,12,4
2013,1,9
2013,2,2
2013,3,12
2013,4,5
2013,5,0
2013,6,2
2013,7,3
2013,8,4
2013,9,9
2013,10,0
2013,11,2
2013,12,2
2014,1,13
2014,2,15
2014,3,14
2014,4,7
2014,5,3
2014,6,1
2014,7,0
2014,8,0
2014,9,1
2014,10,0
2014,11,4
2014,12,0
2015,1,0
2015,2,9
2015,3,4
2015,4,1
2015,5,0
2015,6,2
2015,7,3
2015,8,7
2015,9,8
2015,10,12
2015,11,0
2015,12,3
